dep,datetime,n_cum_dose1,n_cum_dose2,couv_dose1,couv_dose2
22,2021-10-28,492033,483769,82.5,81.1
48,2021-10-28,55374,54364,72.6,71.3
87,2021-10-28,290946,286603,78.5,77.3
77,2021-10-28,1023804,1000523,71.9,70.3
51,2021-10-28,425100,417709,75.4,74.1
18,2021-10-28,232119,228019,78.3,76.9
08,2021-10-28,204516,201036,77.0,75.7
52,2021-10-28,129745,127640,76.7,75.4
23,2021-10-28,88112,86594,75.8,74.5
79,2021-10-28,298113,293588,80.0,78.8
15,2021-10-28,115245,113709,80.7,79.6
2A,2021-10-28,106573,103429,65.6,63.7
54,2021-10-28,540371,529713,74.0,72.5
25,2021-10-28,383865,375813,71.2,69.7
16,2021-10-28,274470,269907,78.8,77.5
86,2021-10-28,335301,329812,76.7,75.4
32,2021-10-28,148781,146208,78.3,76.9
89,2021-10-28,251730,246791,75.8,74.3
41,2021-10-28,260746,256795,79.5,78.3
53,2021-10-28,241524,238126,79.1,78.0
46,2021-10-28,130590,128207,75.4,74.0
24,2021-10-28,317755,311975,77.8,76.4
75,2021-10-28,1717268,1682149,79.9,78.3
17,2021-10-28,532864,523231,82.3,80.9
95,2021-10-28,871853,848188,69.8,67.9
34,2021-10-28,871472,850448,74.1,72.3
74,2021-10-28,573334,562785,69.2,67.9
30,2021-10-28,548330,535309,73.3,71.5
35,2021-10-28,853430,839666,78.9,77.6
70,2021-10-28,175935,172991,75.4,74.2
68,2021-10-28,534774,522258,70.1,68.4
05,2021-10-28,102527,100162,72.3,70.7
94,2021-10-28,996785,976187,70.9,69.4
06,2021-10-28,803177,777821,74.4,72.1
63,2021-10-28,506156,499261,76.7,75.6
07,2021-10-28,237639,233268,72.7,71.4
02,2021-10-28,400443,393172,76.1,74.7
04,2021-10-28,111775,108926,67.7,65.9
64,2021-10-28,539607,530691,79.0,77.7
93,2021-10-28,1049589,1014349,62.8,60.7
69,2021-10-28,1391165,1366154,74.2,72.8
62,2021-10-28,1146448,1128212,78.9,77.7
71,2021-10-28,428307,421273,78.2,76.9
39,2021-10-28,190403,186625,73.8,72.4
82,2021-10-28,190701,186595,72.6,71.1
67,2021-10-28,860946,845505,76.0,74.7
01,2021-10-28,465170,457224,70.8,69.6
2B,2021-10-28,113576,110407,62.3,60.6
66,2021-10-28,356116,347646,74.3,72.6
03,2021-10-28,261420,257519,78.9,77.7
80,2021-10-28,451767,444449,79.3,78.0
65,2021-10-28,176178,172821,77.7,76.2
16,2021-10-29,274643,270129,78.9,77.6
32,2021-10-29,148841,146285,78.3,77.0
05,2021-10-29,102582,100233,72.4,70.7
86,2021-10-29,335410,329972,76.7,75.4
54,2021-10-29,540642,530132,74.0,72.6
89,2021-10-29,251864,247011,75.8,74.4
65,2021-10-29,176275,173038,77.7,76.3
08,2021-10-29,204663,201204,77.1,75.8
67,2021-10-29,861432,846078,76.1,74.7
26,2021-10-29,374929,368092,72.0,70.7
90,2021-10-29,99203,97224,70.8,69.4
95,2021-10-29,872352,848947,69.9,68.0
01,2021-10-29,465314,457539,70.8,69.6
56,2021-10-29,620731,611381,82.2,80.9
74,2021-10-29,573545,563293,69.2,68.0
2A,2021-10-29,106626,103507,65.6,63.7
78,2021-10-29,1093633,1071551,75.5,74.0
14,2021-10-29,557491,548303,80.6,79.3
30,2021-10-29,548706,535789,73.3,71.6
68,2021-10-29,535226,522873,70.1,68.5
55,2021-10-29,138609,135983,76.3,74.9
45,2021-10-29,513732,504023,75.2,73.8
2B,2021-10-29,113632,110501,62.3,60.6
93,2021-10-29,1050193,1015389,62.9,60.8
53,2021-10-29,241593,238373,79.1,78.1
52,2021-10-29,129807,127748,76.7,75.5
25,2021-10-29,384208,376267,71.2,69.8
94,2021-10-29,997099,976870,70.9,69.5
02,2021-10-29,400713,393550,76.2,74.8
49,2021-10-29,637303,629366,78.1,77.1
47,2021-10-29,249210,244196,75.4,73.9
22,2021-10-29,492209,484106,82.6,81.2
48,2021-10-29,55395,54392,72.6,71.3
21,2021-10-29,403574,396653,75.7,74.4
39,2021-10-29,190530,186793,73.9,72.4
03,2021-10-29,261479,257637,78.9,77.8
77,2021-10-29,1024349,1001310,72.0,70.3
37,2021-10-29,480398,472878,79.4,78.1
28,2021-10-29,329886,324037,76.8,75.5
23,2021-10-29,88157,86670,75.8,74.5
81,2021-10-29,292568,287079,75.4,74.0
87,2021-10-29,291090,286798,78.5,77.4
79,2021-10-29,298230,293774,80.0,78.8
29,2021-10-29,747091,735434,82.4,81.1
76,2021-10-29,976833,961462,78.5,77.3
75,2021-10-29,1717946,1683200,80.0,78.4
41,2021-10-29,260895,257027,79.6,78.4
17,2021-10-29,533096,523642,82.4,80.9
82,2021-10-29,190809,186808,72.7,71.1
04,2021-10-29,111837,109007,67.7,66.0
18,2021-10-29,232249,228185,78.4,77.0
83,2021-10-29,790438,769604,73.6,71.7
46,2021-10-29,130649,128312,75.4,74.1
70,2021-10-29,176042,173131,75.5,74.2
19,2021-10-29,187420,184523,78.0,76.8
88,2021-10-29,277712,273086,77.2,76.0
24,2021-10-29,317897,312165,77.8,76.4
50,2021-10-29,405766,400105,82.7,81.5
66,2021-10-29,356299,347913,74.4,72.6
51,2021-10-29,425277,418014,75.4,74.1
13,2021-10-29,1391268,1351085,68.4,66.4
15,2021-10-29,115263,113766,80.7,79.7
12,2021-10-29,210497,206909,75.6,74.3
80,2021-10-29,451991,444744,79.3,78.1
91,2021-10-29,937924,915743,71.1,69.4
38,2021-10-29,960991,946014,76.0,74.8
44,2021-10-29,1125667,1110794,78.3,77.3
63,2021-10-29,506285,499585,76.7,75.7
27,2021-10-29,459121,450965,76.4,75.1
73,2021-10-29,328940,323426,76.0,74.8
06,2021-10-29,803701,778549,74.5,72.1
40,2021-10-29,339774,334075,82.5,81.1
07,2021-10-29,237727,233476,72.7,71.4
69,2021-10-29,1391603,1367178,74.2,72.9
60,2021-10-29,606555,594355,73.5,72.0
72,2021-10-29,445975,439049,79.6,78.4
31,2021-10-29,1031352,1011317,73.6,72.2
58,2021-10-29,159280,156587,79.8,78.5
09,2021-10-29,108060,105871,70.9,69.5
84,2021-10-29,401256,390688,71.5,69.6
61,2021-10-29,217722,214141,78.6,77.3
11,2021-10-29,273586,267530,73.4,71.8
35,2021-10-29,853892,840322,78.9,77.7
43,2021-10-29,169483,166926,74.7,73.6
64,2021-10-29,539840,531015,79.0,77.7
10,2021-10-29,227311,223414,73.3,72.1
57,2021-10-29,765468,749042,73.9,72.3
62,2021-10-29,1146953,1128954,78.9,77.7
34,2021-10-29,872014,851173,74.1,72.4
59,2021-10-29,1925862,1889215,74.4,73.0
92,2021-10-29,1214264,1193195,75.2,73.9
71,2021-10-29,428504,421586,78.2,77.0
36,2021-10-29,170889,168172,78.7,77.4
33,2021-10-29,1274596,1251675,78.0,76.6
42,2021-10-29,566243,557452,74.0,72.9
85,2021-10-29,567100,560335,83.0,82.0
76,2021-10-30,977151,961954,78.6,77.3
84,2021-10-30,401404,390899,71.6,69.7
33,2021-10-30,1274894,1252102,78.0,76.7
34,2021-10-30,872292,851736,74.2,72.4
66,2021-10-30,356419,348137,74.4,72.7
46,2021-10-30,130691,128384,75.5,74.1
60,2021-10-30,606880,594944,73.6,72.1
63,2021-10-30,506339,499742,76.7,75.7
51,2021-10-30,425435,418313,75.5,74.2
88,2021-10-30,277783,273255,77.3,76.0
50,2021-10-30,405903,400325,82.7,81.6
70,2021-10-30,176112,173262,75.5,74.3
24,2021-10-30,317978,312334,77.9,76.5
80,2021-10-30,452150,444984,79.4,78.1
79,2021-10-30,298308,293877,80.1,78.9
13,2021-10-30,1391875,1352042,68.4,66.5
72,2021-10-30,446089,439246,79.6,78.4
29,2021-10-30,747300,735810,82.4,81.2
08,2021-10-30,204717,201275,77.1,75.8
81,2021-10-30,292701,287287,75.5,74.1
31,2021-10-30,1031658,1011819,73.6,72.2
23,2021-10-30,88190,86687,75.8,74.6
62,2021-10-30,1147321,1129602,79.0,77.8
92,2021-10-30,1214477,1193805,75.3,74.0
77,2021-10-30,1024919,1002210,72.0,70.4
85,2021-10-30,567131,560440,83.0,82.0
03,2021-10-30,261507,257695,78.9,77.8
37,2021-10-30,480495,473012,79.4,78.1
61,2021-10-30,217753,214225,78.6,77.4
87,2021-10-30,291160,286923,78.5,77.4
28,2021-10-30,329949,324116,76.8,75.5
48,2021-10-30,55402,54410,72.6,71.3
47,2021-10-30,249294,244396,75.5,74.0
22,2021-10-30,492363,484357,82.6,81.2
39,2021-10-30,190568,186857,73.9,72.5
07,2021-10-30,237780,233561,72.7,71.5
94,2021-10-30,997402,977518,70.9,69.5
49,2021-10-30,637365,629566,78.1,77.2
02,2021-10-30,400853,393840,76.2,74.9
18,2021-10-30,232329,228299,78.4,77.0
21,2021-10-30,403686,396837,75.8,74.5
09,2021-10-30,108087,105905,70.9,69.5
19,2021-10-30,187496,184648,78.0,76.8
83,2021-10-30,790806,770090,73.6,71.7
10,2021-10-30,227392,223533,73.4,72.1
42,2021-10-30,566350,557775,74.1,72.9
43,2021-10-30,169518,167023,74.7,73.6
68,2021-10-30,535404,523183,70.2,68.6
05,2021-10-30,102641,100323,72.4,70.8
54,2021-10-30,540892,530498,74.1,72.6
2B,2021-10-30,113675,110579,62.4,60.7
06,2021-10-30,803989,779008,74.5,72.2
45,2021-10-30,513884,504302,75.3,73.8
15,2021-10-30,115276,113815,80.7,79.7
73,2021-10-30,329001,323569,76.1,74.8
93,2021-10-30,1050805,1016625,62.9,60.9
55,2021-10-30,138627,136035,76.3,74.9
2A,2021-10-30,106677,103588,65.7,63.8
14,2021-10-30,557588,548491,80.6,79.3
32,2021-10-30,148874,146325,78.3,77.0
12,2021-10-30,210597,207076,75.7,74.4
01,2021-10-30,465414,457885,70.8,69.7
74,2021-10-30,573648,563616,69.2,68.0
78,2021-10-30,1094042,1072429,75.5,74.0
36,2021-10-30,170949,168312,78.7,77.5
30,2021-10-30,548850,536075,73.3,71.6
56,2021-10-30,620813,611516,82.2,80.9
71,2021-10-30,428573,421707,78.2,77.0
64,2021-10-30,539983,531225,79.0,77.8
90,2021-10-30,99219,97251,70.8,69.4
57,2021-10-30,765872,749591,73.9,72.4
40,2021-10-30,339880,334226,82.5,81.1
26,2021-10-30,374983,368218,72.0,70.7
44,2021-10-30,1125744,1111086,78.3,77.3
58,2021-10-30,159334,156661,79.8,78.5
67,2021-10-30,861798,846569,76.1,74.7
38,2021-10-30,961119,946458,76.0,74.8
75,2021-10-30,1718473,1684006,80.0,78.4
27,2021-10-30,459277,451196,76.5,75.1
69,2021-10-30,1391829,1367787,74.2,72.9
11,2021-10-30,273698,267713,73.4,71.8
04,2021-10-30,111896,109064,67.7,66.0
25,2021-10-30,384358,376548,71.3,69.8
17,2021-10-30,533170,523773,82.4,80.9
41,2021-10-30,260930,257082,79.6,78.4
53,2021-10-30,241605,238405,79.1,78.1
35,2021-10-30,854069,840605,78.9,77.7
65,2021-10-30,176295,173071,77.7,76.3
91,2021-10-30,938407,916634,71.1,69.5
89,2021-10-30,251937,247126,75.9,74.4
82,2021-10-30,190915,186944,72.7,71.2
59,2021-10-30,1926591,1890491,74.4,73.0
52,2021-10-30,129850,127825,76.7,75.5
86,2021-10-30,335551,330169,76.7,75.5
16,2021-10-30,274694,270215,78.9,77.6
95,2021-10-30,872796,849734,69.9,68.1
26,2021-10-31,374984,368221,72.0,70.7
46,2021-10-31,130695,128384,75.5,74.1
27,2021-10-31,459283,451209,76.5,75.1
78,2021-10-31,1094103,1072518,75.5,74.0
43,2021-10-31,169518,167027,74.7,73.6
44,2021-10-31,1125775,1111204,78.3,77.3
01,2021-10-31,465417,457896,70.8,69.7
24,2021-10-31,317988,312348,77.9,76.5
37,2021-10-31,480498,473021,79.4,78.1
34,2021-10-31,872354,851771,74.2,72.4
23,2021-10-31,88191,86687,75.9,74.6
02,2021-10-31,400864,393855,76.2,74.9
47,2021-10-31,249294,244400,75.5,74.0
25,2021-10-31,384362,376552,71.3,69.8
85,2021-10-31,567131,560441,83.0,82.0
45,2021-10-31,513887,504308,75.3,73.8
83,2021-10-31,790827,770135,73.6,71.7
82,2021-10-31,190917,186944,72.7,71.2
68,2021-10-31,535418,523225,70.2,68.6
86,2021-10-31,335551,330174,76.7,75.5
95,2021-10-31,872883,849889,69.9,68.1
79,2021-10-31,298308,293878,80.1,78.9
69,2021-10-31,1391855,1367856,74.2,72.9
52,2021-10-31,129851,127829,76.7,75.5
81,2021-10-31,292739,287335,75.5,74.1
73,2021-10-31,329007,323594,76.1,74.8
12,2021-10-31,210598,207077,75.7,74.4
71,2021-10-31,428582,421721,78.2,77.0
36,2021-10-31,170955,168318,78.7,77.5
57,2021-10-31,765925,749682,73.9,72.4
13,2021-10-31,1391940,1352135,68.4,66.5
40,2021-10-31,339882,334231,82.5,81.1
06,2021-10-31,804025,779070,74.5,72.2
90,2021-10-31,99220,97259,70.8,69.4
64,2021-10-31,539984,531232,79.0,77.8
42,2021-10-31,566380,557866,74.1,72.9
74,2021-10-31,573650,563623,69.2,68.0
14,2021-10-31,557590,548498,80.6,79.3
2A,2021-10-31,106704,103649,65.7,63.8
55,2021-10-31,138627,136038,76.3,74.9
67,2021-10-31,861864,846658,76.1,74.8
56,2021-10-31,620818,611528,82.2,80.9
15,2021-10-31,115277,113816,80.7,79.7
58,2021-10-31,159334,156671,79.8,78.5
38,2021-10-31,961129,946485,76.0,74.8
08,2021-10-31,204732,201304,77.1,75.8
92,2021-10-31,1214499,1193886,75.3,74.0
62,2021-10-31,1147346,1129635,79.0,77.8
61,2021-10-31,217758,214230,78.6,77.4
07,2021-10-31,237780,233563,72.7,71.5
72,2021-10-31,446113,439320,79.6,78.4
09,2021-10-31,108088,105910,70.9,69.5
91,2021-10-31,938505,916789,71.1,69.5
60,2021-10-31,606908,595014,73.6,72.1
33,2021-10-31,1274906,1252127,78.1,76.7
10,2021-10-31,227419,223577,73.4,72.1
84,2021-10-31,401417,390923,71.6,69.7
59,2021-10-31,1926700,1890656,74.4,73.0
80,2021-10-31,452162,445005,79.4,78.1
35,2021-10-31,854074,840615,78.9,77.7
11,2021-10-31,273709,267726,73.4,71.8
63,2021-10-31,506343,499756,76.7,75.7
54,2021-10-31,540897,530517,74.1,72.6
93,2021-10-31,1050957,1016869,62.9,60.9
32,2021-10-31,148874,146326,78.3,77.0
29,2021-10-31,747306,735824,82.4,81.2
50,2021-10-31,405909,400330,82.7,81.6
66,2021-10-31,356425,348140,74.4,72.7
39,2021-10-31,190568,186863,73.9,72.5
76,2021-10-31,977183,961986,78.6,77.3
19,2021-10-31,187501,184653,78.0,76.8
21,2021-10-31,403688,396847,75.8,74.5
49,2021-10-31,637369,629577,78.1,77.2
94,2021-10-31,997467,977669,70.9,69.5
22,2021-10-31,492364,484367,82.6,81.2
28,2021-10-31,329954,324124,76.8,75.5
48,2021-10-31,55402,54412,72.6,71.3
87,2021-10-31,291164,286928,78.5,77.4
03,2021-10-31,261507,257697,78.9,77.8
77,2021-10-31,1024961,1002299,72.0,70.4
05,2021-10-31,102651,100333,72.4,70.8
51,2021-10-31,425436,418319,75.5,74.2
88,2021-10-31,277785,273261,77.3,76.0
31,2021-10-31,1031684,1011853,73.6,72.2
16,2021-10-31,274696,270220,78.9,77.6
70,2021-10-31,176113,173264,75.5,74.3
18,2021-10-31,232329,228300,78.4,77.0
30,2021-10-31,548857,536092,73.3,71.6
41,2021-10-31,260932,257089,79.6,78.4
17,2021-10-31,533179,523781,82.4,80.9
75,2021-10-31,1718550,1684143,80.0,78.4
89,2021-10-31,251942,247138,75.9,74.4
53,2021-10-31,241605,238407,79.1,78.1
04,2021-10-31,111899,109075,67.7,66.0
2B,2021-10-31,113679,110591,62.4,60.7
65,2021-10-31,176295,173072,77.7,76.3
2A,2021-11-01,106717,103658,65.7,63.8
79,2021-11-01,298311,293881,80.1,78.9
80,2021-11-01,452168,445018,79.4,78.1
2B,2021-11-01,113688,110596,62.4,60.7
41,2021-11-01,260940,257099,79.6,78.4
84,2021-11-01,401454,390964,71.6,69.7
40,2021-11-01,339896,334238,82.5,81.1
39,2021-11-01,190576,186870,73.9,72.5
29,2021-11-01,747328,735832,82.4,81.2
28,2021-11-01,329985,324157,76.8,75.5
95,2021-11-01,873035,850036,69.9,68.1
89,2021-11-01,251948,247146,75.9,74.4
85,2021-11-01,567131,560443,83.0,82.0
62,2021-11-01,1147373,1129661,79.0,77.8
08,2021-11-01,204734,201305,77.1,75.8
92,2021-11-01,1214572,1193982,75.3,74.0
61,2021-11-01,217763,214231,78.6,77.4
72,2021-11-01,446146,439343,79.6,78.4
09,2021-11-01,108097,105940,70.9,69.5
07,2021-11-01,237787,233573,72.7,71.5
60,2021-11-01,606946,595039,73.6,72.1
59,2021-11-01,1926825,1890736,74.4,73.0
11,2021-11-01,273713,267731,73.4,71.8
91,2021-11-01,938589,916895,71.1,69.5
58,2021-11-01,159337,156671,79.8,78.5
73,2021-11-01,329028,323600,76.1,74.8
12,2021-11-01,210604,207083,75.7,74.4
10,2021-11-01,227442,223595,73.4,72.1
57,2021-11-01,766038,749761,74.0,72.4
63,2021-11-01,506371,499789,76.7,75.7
71,2021-11-01,428596,421730,78.2,77.0
69,2021-11-01,1391940,1367903,74.2,72.9
01,2021-11-01,465425,457907,70.8,69.7
68,2021-11-01,535601,523260,70.2,68.6
02,2021-11-01,400877,393868,76.2,74.9
67,2021-11-01,861948,846714,76.1,74.8
03,2021-11-01,261515,257717,78.9,77.8
06,2021-11-01,804149,779190,74.5,72.2
94,2021-11-01,997540,977754,70.9,69.5
70,2021-11-01,176119,173269,75.5,74.3
04,2021-11-01,111916,109084,67.7,66.0
65,2021-11-01,176302,173084,77.7,76.3
05,2021-11-01,102666,100346,72.4,70.8
93,2021-11-01,1051178,1017074,62.9,60.9
64,2021-11-01,540020,531269,79.0,77.8
66,2021-11-01,356458,348172,74.4,72.7
13,2021-11-01,1392117,1352301,68.4,66.5
90,2021-11-01,99222,97260,70.8,69.4
56,2021-11-01,620828,611542,82.2,80.9
87,2021-11-01,291168,286931,78.5,77.4
77,2021-11-01,1025104,1002424,72.0,70.4
23,2021-11-01,88191,86687,75.9,74.6
47,2021-11-01,249313,244415,75.5,74.0
24,2021-11-01,318006,312362,77.9,76.5
46,2021-11-01,130699,128386,75.5,74.1
48,2021-11-01,55405,54413,72.6,71.3
25,2021-11-01,384409,376566,71.3,69.8
45,2021-11-01,513909,504338,75.3,73.9
78,2021-11-01,1094192,1072599,75.5,74.0
26,2021-11-01,374999,368230,72.0,70.7
44,2021-11-01,1125793,1111236,78.3,77.3
27,2021-11-01,459300,451222,76.5,75.1
43,2021-11-01,169519,167029,74.7,73.6
86,2021-11-01,335558,330176,76.7,75.5
22,2021-11-01,492369,484371,82.6,81.2
49,2021-11-01,637372,629579,78.1,77.2
21,2021-11-01,403700,396867,75.8,74.5
74,2021-11-01,573688,563672,69.3,68.0
14,2021-11-01,557596,548502,80.6,79.3
55,2021-11-01,138631,136042,76.3,74.9
15,2021-11-01,115277,113817,80.7,79.7
54,2021-11-01,540970,530554,74.1,72.6
16,2021-11-01,274697,270223,78.9,77.6
53,2021-11-01,241605,238409,79.1,78.1
75,2021-11-01,1718720,1684292,80.0,78.4
17,2021-11-01,533194,523797,82.4,80.9
52,2021-11-01,129852,127830,76.7,75.5
51,2021-11-01,425448,418327,75.5,74.2
88,2021-11-01,277792,273279,77.3,76.0
50,2021-11-01,405911,400331,82.7,81.6
76,2021-11-01,977206,962006,78.6,77.3
19,2021-11-01,187504,184655,78.0,76.8
42,2021-11-01,566413,557895,74.1,73.0
30,2021-11-01,548902,536130,73.3,71.6
18,2021-11-01,232334,228310,78.4,77.0
31,2021-11-01,1031737,1011892,73.6,72.2
32,2021-11-01,148878,146327,78.3,77.0
38,2021-11-01,961187,946531,76.0,74.8
82,2021-11-01,190924,186947,72.7,71.2
34,2021-11-01,872424,851821,74.2,72.4
35,2021-11-01,854098,840629,78.9,77.7
83,2021-11-01,790899,770184,73.7,71.7
33,2021-11-01,1274998,1252192,78.1,76.7
37,2021-11-01,480507,473029,79.4,78.1
36,2021-11-01,170955,168320,78.7,77.5
81,2021-11-01,292745,287338,75.5,74.1
25,2021-11-02,384586,376825,71.3,69.9
91,2021-11-02,939014,917524,71.2,69.5
58,2021-11-02,159394,156764,79.9,78.5
18,2021-11-02,232405,228455,78.4,77.1
73,2021-11-02,329144,323794,76.1,74.9
66,2021-11-02,356651,348452,74.5,72.7
40,2021-11-02,339987,334392,82.5,81.2
64,2021-11-02,540200,531557,79.1,77.8
52,2021-11-02,129909,127897,76.8,75.6
31,2021-11-02,1032209,1012512,73.7,72.3
86,2021-11-02,335626,330311,76.7,75.5
45,2021-11-02,514145,504768,75.3,73.9
92,2021-11-02,1214859,1194691,75.3,74.0
93,2021-11-02,1051788,1017958,63.0,61.0
38,2021-11-02,961462,947098,76.0,74.9
84,2021-11-02,401686,391241,71.6,69.7
37,2021-11-02,480721,473371,79.4,78.2
23,2021-11-02,88228,86732,75.9,74.6
2B,2021-11-02,113764,110705,62.4,60.7
19,2021-11-02,187562,184731,78.0,76.9
47,2021-11-02,249429,244562,75.5,74.0
76,2021-11-02,977618,962581,78.6,77.4
50,2021-11-02,406005,400450,82.7,81.6
01,2021-11-02,465493,458092,70.9,69.7
51,2021-11-02,425611,418554,75.5,74.2
59,2021-11-02,1927809,1892156,74.5,73.1
72,2021-11-02,446318,439589,79.7,78.5
24,2021-11-02,318103,312471,77.9,76.5
80,2021-11-02,452346,445224,79.4,78.1
88,2021-11-02,277925,273467,77.3,76.1
11,2021-11-02,273826,267881,73.5,71.9
61,2021-11-02,217822,214338,78.7,77.4
70,2021-11-02,176186,173372,75.6,74.3
46,2021-11-02,130738,128461,75.5,74.2
83,2021-11-02,791279,770818,73.7,71.8
78,2021-11-02,1094612,1073106,75.6,74.1
71,2021-11-02,428769,421972,78.3,77.0
17,2021-11-02,533431,524115,82.4,81.0
35,2021-11-02,854444,841188,79.0,77.7
08,2021-11-02,204800,201419,77.1,75.9
62,2021-11-02,1147862,1130364,79.0,77.8
03,2021-11-02,261573,257850,78.9,77.8
15,2021-11-02,115295,113873,80.7,79.7
90,2021-11-02,99280,97350,70.8,69.5
43,2021-11-02,169596,167162,74.7,73.7
67,2021-11-02,862202,847059,76.1,74.8
56,2021-11-02,621152,611988,82.2,81.0
07,2021-11-02,237876,233765,72.8,71.5
28,2021-11-02,330144,324373,76.9,75.5
55,2021-11-02,138658,136077,76.3,74.9
74,2021-11-02,573890,564115,69.3,68.1
85,2021-11-02,567248,560745,83.0,82.1
79,2021-11-02,298405,294041,80.1,78.9
14,2021-11-02,557779,548800,80.7,79.4
42,2021-11-02,566553,558166,74.1,73.0
27,2021-11-02,459494,451511,76.5,75.2
63,2021-11-02,506496,500032,76.7,75.7
54,2021-11-02,541164,530876,74.1,72.7
32,2021-11-02,148931,146394,78.4,77.0
12,2021-11-02,210643,207137,75.7,74.4
06,2021-11-02,804585,779881,74.5,72.3
94,2021-11-02,997839,978432,71.0,69.6
95,2021-11-02,873480,850707,70.0,68.1
68,2021-11-02,535777,523620,70.2,68.6
75,2021-11-02,1719426,1685330,80.0,78.5
53,2021-11-02,241670,238559,79.1,78.1
41,2021-11-02,260984,257180,79.6,78.4
2A,2021-11-02,106765,103707,65.7,63.9
82,2021-11-02,191005,187059,72.7,71.2
26,2021-11-02,375083,368446,72.1,70.8
89,2021-11-02,252051,247301,75.9,74.5
57,2021-11-02,766406,750182,74.0,72.4
36,2021-11-02,171001,168419,78.8,77.6
29,2021-11-02,747496,736104,82.5,81.2
44,2021-11-02,1125985,1111647,78.3,77.4
13,2021-11-02,1392920,1353501,68.5,66.5
16,2021-11-02,274802,270372,78.9,77.7
02,2021-11-02,401010,394063,76.2,74.9
81,2021-11-02,292854,287496,75.5,74.1
48,2021-11-02,55432,54445,72.7,71.4
22,2021-11-02,492440,484451,82.6,81.3
65,2021-11-02,176337,173147,77.7,76.3
05,2021-11-02,102746,100428,72.5,70.8
69,2021-11-02,1392254,1368651,74.2,73.0
87,2021-11-02,291267,287059,78.6,77.4
77,2021-11-02,1025448,1003008,72.0,70.5
60,2021-11-02,607177,595348,73.6,72.2
34,2021-11-02,872855,852570,74.2,72.5
33,2021-11-02,1275483,1252903,78.1,76.7
09,2021-11-02,108138,105993,71.0,69.6
04,2021-11-02,111975,109150,67.8,66.1
21,2021-11-02,403845,397073,75.8,74.5
49,2021-11-02,637525,629874,78.1,77.2
30,2021-11-02,549131,536533,73.4,71.7
39,2021-11-02,190620,186970,73.9,72.5
10,2021-11-02,227547,223727,73.4,72.2
61,2021-11-03,217890,214486,78.7,77.5
70,2021-11-03,176269,173501,75.6,74.4
29,2021-11-03,747691,736371,82.5,81.2
08,2021-11-03,204877,201519,77.2,75.9
22,2021-11-03,492597,484633,82.6,81.3
62,2021-11-03,1148301,1131002,79.0,77.9
39,2021-11-03,190713,187091,74.0,72.6
10,2021-11-03,227623,223844,73.4,72.2
86,2021-11-03,335784,330585,76.8,75.6
11,2021-11-03,274004,268152,73.5,71.9
03,2021-11-03,261717,258164,79.0,77.9
88,2021-11-03,278036,273635,77.3,76.1
36,2021-11-03,171045,168483,78.8,77.6
15,2021-11-03,115335,113959,80.8,79.8
57,2021-11-03,766791,750741,74.0,72.5
48,2021-11-03,55452,54483,72.7,71.4
80,2021-11-03,452433,445441,79.4,78.2
45,2021-11-03,514374,505148,75.3,74.0
16,2021-11-03,274898,270514,79.0,77.7
24,2021-11-03,318218,312646,77.9,76.6
87,2021-11-03,291353,287245,78.6,77.5
34,2021-11-03,873289,853245,74.3,72.5
89,2021-11-03,252180,247523,75.9,74.5
56,2021-11-03,621323,612166,82.2,81.0
44,2021-11-03,1126193,1112182,78.4,77.4
46,2021-11-03,130781,128556,75.5,74.2
32,2021-11-03,148971,146446,78.4,77.1
58,2021-11-03,159468,156907,79.9,78.6
54,2021-11-03,541488,531331,74.1,72.7
25,2021-11-03,384830,377247,71.3,69.9
60,2021-11-03,607493,595843,73.6,72.2
91,2021-11-03,939505,918261,71.2,69.6
18,2021-11-03,232508,228674,78.4,77.1
63,2021-11-03,506608,500304,76.7,75.8
13,2021-11-03,1393856,1354805,68.5,66.6
93,2021-11-03,1052334,1018978,63.0,61.0
30,2021-11-03,549496,536980,73.4,71.7
52,2021-11-03,129975,127982,76.8,75.6
64,2021-11-03,540433,531913,79.1,77.9
51,2021-11-03,425803,418785,75.5,74.3
65,2021-11-03,176451,173315,77.8,76.4
09,2021-11-03,108198,106084,71.0,69.6
94,2021-11-03,998129,979021,71.0,69.6
84,2021-11-03,401953,391675,71.6,69.8
38,2021-11-03,961719,947601,76.0,74.9
73,2021-11-03,329232,323977,76.1,74.9
40,2021-11-03,340148,334589,82.6,81.2
35,2021-11-03,854730,841666,79.0,77.8
95,2021-11-03,873902,851378,70.0,68.2
69,2021-11-03,1392678,1369623,74.2,73.0
27,2021-11-03,459679,451873,76.5,75.2
83,2021-11-03,791794,771613,73.7,71.9
90,2021-11-03,99338,97458,70.9,69.5
72,2021-11-03,446461,439869,79.7,78.5
05,2021-11-03,102812,100497,72.5,70.9
76,2021-11-03,978014,963125,78.6,77.4
77,2021-11-03,1025934,1003793,72.1,70.5
2A,2021-11-03,106824,103776,65.8,63.9
55,2021-11-03,138700,136157,76.4,75.0
31,2021-11-03,1032645,1013166,73.7,72.3
17,2021-11-03,533665,524449,82.5,81.0
74,2021-11-03,574066,564486,69.3,68.1
79,2021-11-03,298514,294232,80.1,79.0
75,2021-11-03,1720027,1686297,80.1,78.5
71,2021-11-03,428959,422326,78.3,77.1
37,2021-11-03,480915,473668,79.4,78.2
43,2021-11-03,169658,167303,74.8,73.7
47,2021-11-03,249525,244738,75.5,74.1
